ano,mes,data,regiao,uf,modalidade_credito,valor_credito,taxa_juros,inadimplencia_percentual,quantidade_clientes,renda_media,prazo_medio_pagamento,risco_credito,setor_economico
2020,2,2020-02-01,Norte,AM,Empresarial,5391567.11,31.04,5.82,14275,1904.15,206.7,Médio,Serviços
2020,2,2020-02-01,Norte,PA,Empresarial,2815324.41,41.54,13.39,35628,3250.65,30.3,Médio,Indústria
2020,2,2020-02-01,Norte,PA,Cartão,6399886.48,31.28,8.59,48215,4944.18,132.9,Alto,Comércio
2020,2,2020-02-01,Norte,RO,Empresarial,1984454.84,52.55,15.87,21363,2086.15,235.3,Alto,Serviços
2020,2,2020-02-01,Norte,TO,Cartão,2640500.87,47.11,3.63,43579,5887.98,119.1,Alto,Indústria
2020,2,2020-02-01,Nordeste,BA,Crédito pessoal,1314594.48,86.88,15.78,348,1966.74,178.0,Alto,Serviços
2020,2,2020-02-01,Nordeste,BA,Cartão,1573450.03,56.7,6.16,40268,4790.58,6.9,Alto,Serviços
2020,2,2020-02-01,Nordeste,PE,Veículos,4789403.98,47.86,10.37,40974,4511.74,118.0,Alto,Indústria
2020,2,2020-02-01,Nordeste,PE,Cartão,6618370.77,71.86,10.29,30735,4222.82,159.5,Médio,Indústria
2020,2,2020-02-01,Nordeste,CE,Veículos,8043377.19,10.18,8.99,17351,4318.67,6.9,Médio,Indústria
2020,2,2020-02-01,Nordeste,CE,Empresarial,3791464.91,77.07,4.02,16815,1696.81,137.9,Alto,Indústria
2020,2,2020-02-01,Nordeste,MA,Veículos,2413327.38,82.08,6.25,16583,3671.62,236.7,Baixo,Comércio
2020,2,2020-02-01,Nordeste,PB,Imobiliário,5956889.12,76.32,3.7,6198,3100.2,175.2,Alto,Agropecuária
2020,2,2020-02-01,Centro-Oeste,DF,Cartão,3508291.06,43.4,2.43,17114,2808.09,169.4,Baixo,Serviços
2020,2,2020-02-01,Centro-Oeste,GO,Crédito pessoal,1852875.59,54.35,13.06,29458,3516.96,186.8,Baixo,Indústria
2020,2,2020-02-01,Centro-Oeste,GO,Cartão,6631396.32,19.08,19.74,22666,2390.02,95.1,Médio,Indústria
2020,2,2020-02-01,Centro-Oeste,MT,Empresarial,2759317.99,65.27,4.4,37935,1618.53,135.1,Alto,Serviços
2020,2,2020-02-01,Centro-Oeste,MS,Cartão,9194037.84,44.29,6.08,38834,3483.55,196.0,Baixo,Serviços
2020,2,2020-02-01,Sudeste,SP,Veículos,3475762.47,42.05,9.16,37081,1862.19,132.3,Baixo,Agropecuária
2020,2,2020-02-01,Sudeste,SP,Veículos,5961779.33,89.51,17.67,32810,4439.91,156.5,Alto,Comércio
2020,2,2020-02-01,Sudeste,SP,Cartão,6540672.38,74.91,9.3,13342,3699.62,238.4,Baixo,Agropecuária
2020,2,2020-02-01,Sudeste,RJ,Imobiliário,106103.47,36.08,14.92,20357,3133.2,197.8,Médio,Agropecuária
2020,2,2020-02-01,Sudeste,RJ,Imobiliário,7294352.67,68.48,6.32,43898,1953.99,79.3,Alto,Agropecuária
2020,2,2020-02-01,Sudeste,RJ,Imobiliário,1687834.95,59.29,18.99,39030,1757.6,204.7,Alto,Indústria
2020,2,2020-02-01,Sudeste,RJ,Veículos,4849473.71,13.13,2.4,14757,3873.56,168.4,Baixo,Serviços
2020,2,2020-02-01,Sudeste,MG,Imobiliário,8095702.29,10.49,16.75,33364,2491.3,43.9,Alto,Serviços
2020,2,2020-02-01,Sudeste,MG,Veículos,888285.42,54.2,1.34,12412,3530.22,55.5,Alto,Agropecuária
2020,2,2020-02-01,Sudeste,MG,Crédito pessoal,2404262.91,25.94,1.75,24278,2361.44,25.9,Alto,Agropecuária
2020,2,2020-02-01,Sudeste,ES,Veículos,2670055.83,45.8,7.56,30457,4700.99,95.6,Baixo,Indústria
2020,2,2020-02-01,Sudeste,ES,Crédito pessoal,4444543.55,78.87,6.17,22350,4682.63,73.0,Baixo,Agropecuária
2020,2,2020-02-01,Sudeste,ES,Veículos,1004421.72,30.92,13.9,39600,5017.56,49.5,Baixo,Comércio
2020,2,2020-02-01,Sul,PR,Crédito pessoal,7743168.59,79.58,19.14,36738,2276.28,184.7,Médio,Serviços
2020,2,2020-02-01,Sul,PR,Cartão,411986.14,8.69,16.23,24512,3163.45,98.6,Alto,Comércio
2020,2,2020-02-01,Sul,SC,Imobiliário,4300255.87,50.27,19.91,12772,2132.85,18.4,Baixo,Serviços
2020,2,2020-02-01,Sul,SC,Empresarial,9798614.14,8.7,12.99,29589,3311.8,179.1,Médio,Indústria
2020,2,2020-02-01,Sul,RS,Crédito pessoal,1417100.12,70.62,1.59,26778,1711.78,57.4,Alto,Serviços
2020,2,2020-02-01,Sul,RS,Crédito pessoal,8759243.05,82.5,3.78,24280,1787.04,151.2,Baixo,Serviços
2020,3,2020-03-01,Norte,AM,Imobiliário,5941000.91,19.09,7.39,39163,1663.05,147.7,Médio,Agropecuária
2020,3,2020-03-01,Norte,PA,Veículos,2362689.51,87.19,2.32,41611,4034.01,94.2,Alto,Agropecuária
2020,3,2020-03-01,Norte,PA,Crédito pessoal,919862.3,73.03,16.09,11969,1538.96,117.1,Baixo,Comércio
2020,3,2020-03-01,Norte,RO,Crédito pessoal,5390067.96,44.0,12.12,27545,5057.82,135.2,Baixo,Indústria
2020,3,2020-03-01,Norte,TO,Cartão,2248006.64,28.36,12.63,37976,3531.18,37.8,Alto,Indústria
2020,3,2020-03-01,Nordeste,BA,Veículos,9694855.75,50.04,16.39,30692,4149.79,51.0,Médio,Serviços
2020,3,2020-03-01,Nordeste,BA,Imobiliário,5585719.33,38.54,17.11,28671,4620.61,229.7,Baixo,Comércio
2020,3,2020-03-01,Nordeste,PE,Imobiliário,2022349.1,37.62,5.11,20777,4966.57,42.9,Alto,Comércio
2020,3,2020-03-01,Nordeste,PE,Veículos,7128155.64,53.56,15.23,21767,3976.03,176.7,Médio,Comércio
2020,3,2020-03-01,Nordeste,CE,Imobiliário,9028187.34,40.39,6.1,28959,4482.85,13.2,Baixo,Comércio
2020,3,2020-03-01,Nordeste,CE,Empresarial,5180881.06,83.25,19.61,4963,5985.04,232.6,Baixo,Comércio
2020,3,2020-03-01,Nordeste,MA,Cartão,4059164.12,55.3,19.76,45378,5166.95,168.2,Baixo,Comércio
2020,3,2020-03-01,Nordeste,PB,Cartão,6802134.65,22.9,3.6,11890,4090.21,45.8,Baixo,Agropecuária
2020,3,2020-03-01,Centro-Oeste,DF,Empresarial,4602740.45,32.65,6.05,18006,2877.31,35.6,Médio,Comércio
2020,3,2020-03-01,Centro-Oeste,GO,Crédito pessoal,112439.23,11.78,10.3,32786,2448.19,232.3,Médio,Indústria
2020,3,2020-03-01,Centro-Oeste,GO,Cartão,273405.67,36.67,5.11,37801,3087.45,228.6,Baixo,Indústria
2020,3,2020-03-01,Centro-Oeste,MT,Empresarial,5750493.76,83.01,3.7,38467,4361.12,119.7,Alto,Indústria
2020,3,2020-03-01,Centro-Oeste,MS,Empresarial,7570772.6,66.47,6.39,6084,2441.3,102.8,Baixo,Indústria
2020,3,2020-03-01,Sudeste,SP,Crédito pessoal,7020518.65,74.56,12.66,46002,4694.48,166.1,Médio,Indústria
2020,3,2020-03-01,Sudeste,SP,Veículos,7843415.92,42.15,11.83,21049,4769.09,51.1,Médio,Agropecuária
2020,3,2020-03-01,Sudeste,SP,Crédito pessoal,3986123.91,19.31,15.84,10545,5053.77,95.7,Alto,Agropecuária
2020,3,2020-03-01,Sudeste,RJ,Empresarial,6083285.55,18.48,3.84,21962,1507.47,96.4,Médio,Agropecuária
2020,3,2020-03-01,Sudeste,RJ,Cartão,5676455.02,61.84,9.79,38191,2925.34,110.5,Alto,Comércio
2020,3,2020-03-01,Sudeste,RJ,Imobiliário,4311152.69,45.71,10.53,18704,3612.8,132.5,Alto,Indústria
2020,3,2020-03-01,Sudeste,RJ,Empresarial,5033302.37,12.19,9.48,34143,4790.51,77.6,Médio,Agropecuária
2020,3,2020-03-01,Sudeste,MG,Veículos,1564849.08,42.49,17.82,1314,3695.98,168.2,Médio,Comércio
2020,3,2020-03-01,Sudeste,MG,Cartão,7050641.7,28.4,10.11,5529,5577.82,8.0,Alto,Indústria
2020,3,2020-03-01,Sudeste,MG,Crédito pessoal,7734248.97,38.46,9.31,38867,5117.12,70.5,Médio,Indústria
2020,3,2020-03-01,Sudeste,ES,Veículos,1642807.9,59.9,3.72,44381,3167.4,11.9,Baixo,Comércio
2020,3,2020-03-01,Sudeste,ES,Empresarial,2708020.17,89.47,15.71,35467,2416.54,42.6,Alto,Comércio
2020,3,2020-03-01,Sudeste,ES,Crédito pessoal,6425665.62,12.55,6.61,44586,5585.72,222.1,Médio,Agropecuária
2020,3,2020-03-01,Sul,PR,Cartão,4372315.98,85.54,12.4,39677,5998.24,59.8,Baixo,Serviços
2020,3,2020-03-01,Sul,PR,Empresarial,476342.15,54.96,11.4,20172,3985.98,114.9,Alto,Indústria
2020,3,2020-03-01,Sul,SC,Veículos,5847799.43,49.03,10.19,15133,2255.99,78.0,Médio,Comércio
2020,3,2020-03-01,Sul,SC,Cartão,965799.31,49.28,3.78,6175,2191.1,170.2,Baixo,Indústria
2020,3,2020-03-01,Sul,RS,Veículos,1268236.54,86.83,17.65,41470,1820.73,148.7,Alto,Agropecuária
2020,3,2020-03-01,Sul,RS,Cartão,2659387.33,39.37,2.73,9557,3237.41,221.3,Médio,Comércio
2020,4,2020-04-01,Norte,AM,Cartão,2447884.27,62.39,13.24,17874,5109.57,23.8,Alto,Agropecuária
2020,4,2020-04-01,Norte,PA,Veículos,7979675.66,40.0,8.33,48236,5639.64,177.6,Baixo,Agropecuária
2020,4,2020-04-01,Norte,PA,Crédito pessoal,1946010.49,24.3,5.07,19661,4220.99,88.9,Baixo,Agropecuária
2020,4,2020-04-01,Norte,RO,Empresarial,8399191.54,16.4,11.97,14191,3590.45,74.4,Alto,Serviços
2020,4,2020-04-01,Norte,TO,Crédito pessoal,1074165.66,35.7,9.32,37144,4092.83,64.3,Alto,Serviços
2020,4,2020-04-01,Nordeste,BA,Cartão,4461367.57,34.84,16.58,19411,5163.18,236.9,Alto,Comércio
2020,4,2020-04-01,Nordeste,BA,Empresarial,2622173.49,66.69,6.42,22339,4595.8,111.9,Médio,Comércio
2020,4,2020-04-01,Nordeste,PE,Veículos,5709297.98,24.66,14.1,44352,3824.13,143.8,Médio,Comércio
2020,4,2020-04-01,Nordeste,PE,Veículos,2893797.08,75.47,1.44,36266,2523.87,62.2,Médio,Indústria
2020,4,2020-04-01,Nordeste,CE,Veículos,8958858.61,38.06,15.44,40234,5128.71,16.1,Médio,Comércio
2020,4,2020-04-01,Nordeste,CE,Empresarial,7663027.71,78.72,13.75,31491,5375.84,229.4,Alto,Indústria
2020,4,2020-04-01,Nordeste,MA,Empresarial,958360.31,41.57,12.48,3733,4089.67,94.9,Médio,Comércio
2020,4,2020-04-01,Nordeste,PB,Imobiliário,7464203.34,25.2,2.76,46317,1751.23,118.0,Baixo,Indústria
2020,4,2020-04-01,Centro-Oeste,DF,Cartão,3327776.79,48.81,9.82,24433,4662.42,217.3,Médio,Comércio
2020,4,2020-04-01,Centro-Oeste,GO,Veículos,1481807.59,43.78,13.14,35763,5612.41,18.2,Baixo,Agropecuária
2020,4,2020-04-01,Centro-Oeste,GO,Veículos,1052401.37,19.87,7.14,20567,2146.56,71.2,Alto,Agropecuária
2020,4,2020-04-01,Centro-Oeste,MT,Cartão,7579899.98,49.56,15.77,2669,4539.68,194.1,Médio,Serviços
2020,4,2020-04-01,Centro-Oeste,MS,Imobiliário,8524201.44,22.85,14.32,3307,3149.83,192.7,Baixo,Agropecuária
2020,4,2020-04-01,Sudeste,SP,Crédito pessoal,5044809.82,57.6,14.23,20794,2248.79,132.0,Médio,Agropecuária
2020,4,2020-04-01,Sudeste,SP,Veículos,3791356.8,57.41,2.75,34326,2805.35,96.0,Baixo,Comércio
2020,4,2020-04-01,Sudeste,SP,Imobiliário,2068909.65,82.71,6.2,20877,5409.94,61.0,Baixo,Indústria
2020,4,2020-04-01,Sudeste,RJ,Crédito pessoal,4656057.99,76.04,10.22,24043,5703.07,111.7,Médio,Serviços
2020,4,2020-04-01,Sudeste,RJ,Empresarial,377507.44,68.82,13.2,48733,5754.73,174.2,Alto,Comércio
2020,4,2020-04-01,Sudeste,RJ,Cartão,1932402.77,16.27,15.46,31171,3402.16,53.5,Baixo,Agropecuária
2020,4,2020-04-01,Sudeste,RJ,Veículos,7957196.19,65.84,1.09,8570,4652.49,129.4,Alto,Indústria
2020,4,2020-04-01,Sudeste,MG,Veículos,2233337.77,77.56,11.66,46834,3190.0,126.0,Baixo,Comércio
2020,4,2020-04-01,Sudeste,MG,Veículos,3297987.98,75.32,12.62,30103,1715.22,14.1,Baixo,Agropecuária
2020,4,2020-04-01,Sudeste,MG,Empresarial,3753014.93,53.81,6.14,34562,5890.44,236.4,Alto,Indústria
2020,4,2020-04-01,Sudeste,ES,Crédito pessoal,5445699.71,40.67,18.81,5184,4640.73,99.7,Baixo,Comércio
2020,4,2020-04-01,Sudeste,ES,Empresarial,1627807.46,57.54,8.81,30306,4312.69,129.7,Alto,Serviços
2020,4,2020-04-01,Sudeste,ES,Empresarial,8191204.74,39.6,11.27,9490,2900.73,183.1,Baixo,Indústria
2020,4,2020-04-01,Sul,PR,Imobiliário,9951656.75,27.15,11.73,24407,3714.82,238.8,Médio,Indústria
2020,4,2020-04-01,Sul,PR,Veículos,3718056.18,54.58,2.92,46083,4922.58,159.7,Alto,Indústria
2020,4,2020-04-01,Sul,SC,Cartão,4589394.58,10.0,17.53,32277,1671.46,119.3,Médio,Serviços
2020,4,2020-04-01,Sul,SC,Veículos,1554608.91,28.11,7.28,34820,3225.65,41.5,Baixo,Indústria
2020,4,2020-04-01,Sul,RS,Cartão,471748.72,80.17,17.78,26664,5792.97,201.3,Baixo,Comércio
2020,4,2020-04-01,Sul,RS,Empresarial,9698731.5,38.12,4.06,25402,3487.22,11.3,Baixo,Indústria
2020,5,2020-05-01,Norte,AM,Imobiliário,2425103.87,53.23,5.52,14456,5451.51,189.2,Médio,Agropecuária
2020,5,2020-05-01,Norte,PA,Cartão,6380736.75,57.07,10.66,26139,5430.29,193.1,Baixo,Serviços
2020,5,2020-05-01,Norte,PA,Empresarial,935273.94,8.77,12.11,29976,1627.51,217.6,Baixo,Agropecuária
2020,5,2020-05-01,Norte,RO,Cartão,3646197.88,25.53,17.72,3555,5680.22,137.3,Alto,Agropecuária
2020,5,2020-05-01,Norte,TO,Cartão,7398708.99,37.66,1.77,29769,5697.44,236.6,Médio,Agropecuária
2020,5,2020-05-01,Nordeste,BA,Crédito pessoal,8758958.05,63.18,9.09,44887,2758.61,177.5,Baixo,Indústria
2020,5,2020-05-01,Nordeste,BA,Empresarial,1038137.37,84.73,11.14,29768,3518.85,61.7,Baixo,Indústria
2020,5,2020-05-01,Nordeste,PE,Empresarial,5309474.52,6.6,11.8,31364,5276.46,64.6,Médio,Indústria
2020,5,2020-05-01,Nordeste,PE,Imobiliário,240800.4,62.91,4.34,34759,2635.66,13.8,Baixo,Serviços
2020,5,2020-05-01,Nordeste,CE,Imobiliário,625872.58,71.13,17.93,15058,5874.85,234.5,Médio,Serviços
2020,5,2020-05-01,Nordeste,CE,Crédito pessoal,7285058.37,57.96,18.43,24454,4753.33,90.5,Médio,Indústria
2020,5,2020-05-01,Nordeste,MA,Imobiliário,696087.14,67.22,8.02,21294,5377.98,208.1,Baixo,Comércio
2020,5,2020-05-01,Nordeste,PB,Cartão,3612892.57,52.21,1.32,24776,4254.05,61.8,Médio,Comércio
2020,5,2020-05-01,Centro-Oeste,DF,Veículos,450238.3,45.96,14.74,16497,1624.57,122.0,Baixo,Agropecuária
2020,5,2020-05-01,Centro-Oeste,GO,Cartão,5976816.78,76.97,19.8,24134,5586.77,196.6,Alto,Agropecuária
2020,5,2020-05-01,Centro-Oeste,GO,Cartão,8846288.0,51.81,1.37,37545,5692.03,31.0,Alto,Comércio
2020,5,2020-05-01,Centro-Oeste,MT,Imobiliário,7596993.41,89.94,12.12,21931,2511.69,193.9,Médio,Agropecuária
2020,5,2020-05-01,Centro-Oeste,MS,Imobiliário,4100824.86,33.19,8.73,33658,5921.32,156.2,Médio,Comércio
2020,5,2020-05-01,Sudeste,SP,Crédito pessoal,4978326.72,33.07,18.01,17473,2057.81,227.7,Baixo,Serviços
2020,5,2020-05-01,Sudeste,SP,Cartão,4869304.98,16.28,10.72,4011,2056.97,84.5,Alto,Indústria
2020,5,2020-05-01,Sudeste,SP,Veículos,7182018.3,21.49,18.06,32261,4680.05,232.1,Alto,Agropecuária
2020,5,2020-05-01,Sudeste,RJ,Cartão,3358525.34,81.15,12.14,28627,2779.08,121.1,Alto,Serviços
2020,5,2020-05-01,Sudeste,RJ,Veículos,5256736.07,48.27,9.67,27087,3144.56,77.7,Baixo,Serviços
2020,5,2020-05-01,Sudeste,RJ,Imobiliário,9089557.53,8.63,5.01,44224,4230.44,116.4,Baixo,Agropecuária
2020,5,2020-05-01,Sudeste,RJ,Cartão,828823.31,29.22,3.26,3199,5641.0,121.9,Alto,Indústria
2020,5,2020-05-01,Sudeste,MG,Cartão,9310035.05,42.91,10.03,26789,3447.66,227.0,Baixo,Indústria
2020,5,2020-05-01,Sudeste,MG,Imobiliário,3175568.74,48.43,4.28,6656,1945.71,141.6,Médio,Serviços
2020,5,2020-05-01,Sudeste,MG,Cartão,9172740.67,40.16,13.68,2879,4030.55,95.3,Alto,Serviços
2020,5,2020-05-01,Sudeste,ES,Veículos,276553.21,34.94,3.21,37823,4098.36,145.1,Alto,Agropecuária
2020,5,2020-05-01,Sudeste,ES,Crédito pessoal,8733070.6,45.18,11.08,544,3893.79,104.9,Baixo,Comércio
2020,5,2020-05-01,Sudeste,ES,Cartão,5940880.85,27.93,5.66,16213,2948.64,120.2,Alto,Indústria
2020,5,2020-05-01,Sul,PR,Imobiliário,5691842.16,39.65,12.72,39025,1944.2,158.1,Baixo,Serviços
2020,5,2020-05-01,Sul,PR,Empresarial,4437325.9,17.52,2.25,16082,4684.55,25.3,Médio,Agropecuária
2020,5,2020-05-01,Sul,SC,Crédito pessoal,5987138.04,12.95,1.75,48275,2550.86,193.0,Baixo,Serviços
2020,5,2020-05-01,Sul,SC,Crédito pessoal,9745616.53,51.33,8.91,21456,1834.47,54.1,Baixo,Serviços
2020,5,2020-05-01,Sul,RS,Veículos,703344.34,69.69,7.1,3009,1678.59,101.0,Alto,Agropecuária
2020,5,2020-05-01,Sul,RS,Crédito pessoal,7573790.36,52.29,3.37,46140,3550.64,227.5,Médio,Serviços
2020,6,2020-06-01,Norte,AM,Empresarial,6107467.59,18.01,11.63,43814,4285.42,99.6,Baixo,Comércio
2020,6,2020-06-01,Norte,PA,Imobiliário,7032901.85,66.23,12.17,40931,5288.67,183.3,Médio,Serviços
2020,6,2020-06-01,Norte,PA,Veículos,6685745.96,82.85,5.82,35508,2363.5,222.0,Baixo,Agropecuária
2020,6,2020-06-01,Norte,RO,Veículos,8962457.48,50.91,17.16,22405,3664.53,12.7,Alto,Agropecuária
2020,6,2020-06-01,Norte,TO,Cartão,6240857.11,71.39,6.49,5494,2159.22,179.1,Médio,Serviços
2020,6,2020-06-01,Nordeste,BA,Veículos,1174094.34,18.65,6.93,5490,2894.32,66.9,Médio,Indústria
2020,6,2020-06-01,Nordeste,BA,Crédito pessoal,8981713.79,60.78,15.72,38223,2957.9,55.3,Baixo,Serviços
2020,6,2020-06-01,Nordeste,PE,Empresarial,3320261.87,37.41,8.42,19150,2283.3,226.8,Médio,Comércio
2020,6,2020-06-01,Nordeste,PE,Veículos,2947841.22,22.23,11.08,188,3184.46,222.8,Alto,Agropecuária
2020,6,2020-06-01,Nordeste,CE,Cartão,1865810.74,84.09,5.72,22616,4557.9,208.4,Baixo,Indústria
2020,6,2020-06-01,Nordeste,CE,Imobiliário,2550188.13,78.3,18.32,1657,4014.57,200.0,Alto,Indústria
2020,6,2020-06-01,Nordeste,MA,Imobiliário,5179590.62,28.67,1.77,36364,5050.78,108.0,Baixo,Serviços
2020,6,2020-06-01,Nordeste,PB,Veículos,6701098.65,23.1,13.23,28520,4470.46,21.8,Baixo,Comércio
2020,6,2020-06-01,Centro-Oeste,DF,Imobiliário,4768062.45,12.23,4.68,49339,5711.14,226.6,Médio,Serviços
2020,6,2020-06-01,Centro-Oeste,GO,Imobiliário,4797118.96,67.3,5.6,38388,2398.33,53.7,Baixo,Serviços
2020,6,2020-06-01,Centro-Oeste,GO,Empresarial,1792159.83,8.41,10.12,26059,2197.46,181.2,Baixo,Indústria
2020,6,2020-06-01,Centro-Oeste,MT,Imobiliário,1479584.7,54.25,11.02,48648,2828.76,109.8,Baixo,Agropecuária
2020,6,2020-06-01,Centro-Oeste,MS,Cartão,9556063.89,78.29,14.71,17361,4117.04,154.5,Médio,Comércio
2020,6,2020-06-01,Sudeste,SP,Veículos,1231314.33,6.17,19.88,45067,2160.39,96.1,Alto,Comércio
2020,6,2020-06-01,Sudeste,SP,Crédito pessoal,449234.34,76.7,15.27,12481,5870.61,207.0,Baixo,Serviços
2020,6,2020-06-01,Sudeste,SP,Cartão,4640723.62,11.38,13.68,42312,4325.53,35.5,Médio,Comércio
2020,6,2020-06-01,Sudeste,RJ,Crédito pessoal,6875349.08,63.64,12.83,29938,3266.23,217.7,Alto,Indústria
2020,6,2020-06-01,Sudeste,RJ,Imobiliário,577004.18,79.02,9.45,29483,3572.42,207.4,Baixo,Serviços
2020,6,2020-06-01,Sudeste,RJ,Cartão,8782406.65,24.85,4.75,33675,5232.59,13.5,Médio,Serviços
2020,6,2020-06-01,Sudeste,RJ,Empresarial,1995320.55,41.13,18.19,46384,2862.48,171.4,Alto,Indústria
2020,6,2020-06-01,Sudeste,MG,Cartão,8379173.16,84.04,11.11,31472,4984.25,98.1,Baixo,Serviços
2020,6,2020-06-01,Sudeste,MG,Empresarial,9220871.52,16.54,6.61,48740,5271.97,53.4,Médio,Comércio
2020,6,2020-06-01,Sudeste,MG,Veículos,3890171.71,11.58,12.71,17058,4970.73,148.1,Baixo,Serviços
2020,6,2020-06-01,Sudeste,ES,Empresarial,4161004.55,70.07,5.79,43645,4040.26,178.5,Alto,Indústria
2020,6,2020-06-01,Sudeste,ES,Crédito pessoal,1299378.31,49.81,18.74,30607,5049.71,50.0,Médio,Comércio
2020,6,2020-06-01,Sudeste,ES,Cartão,5811357.48,40.2,7.22,45221,5685.94,226.9,Alto,Indústria
2020,6,2020-06-01,Sul,PR,Imobiliário,5567249.39,52.84,8.27,6437,4592.35,135.3,Médio,Agropecuária
2020,6,2020-06-01,Sul,PR,Crédito pessoal,345996.01,12.49,5.51,46425,4808.04,225.8,Baixo,Comércio
2020,6,2020-06-01,Sul,SC,Veículos,7815985.79,45.98,6.68,44045,2176.07,160.0,Médio,Comércio
2020,6,2020-06-01,Sul,SC,Veículos,5880576.94,87.95,17.72,36027,3555.88,57.4,Baixo,Comércio
2020,6,2020-06-01,Sul,RS,Cartão,1185019.2,20.15,8.04,1065,4068.91,176.8,Alto,Comércio
2020,6,2020-06-01,Sul,RS,Imobiliário,3633684.0,66.7,14.66,25805,5972.94,161.0,Baixo,Serviços
2020,7,2020-07-01,Norte,AM,Empresarial,4072322.06,68.91,14.72,33354,4669.22,103.2,Médio,Serviços
2020,7,2020-07-01,Norte,PA,Cartão,2124774.61,41.64,6.3,47181,2431.57,107.7,Alto,Comércio
2020,7,2020-07-01,Norte,PA,Cartão,1098066.66,78.22,10.45,27593,1573.8,214.8,Alto,Indústria
2020,7,2020-07-01,Norte,RO,Crédito pessoal,4182367.53,89.63,15.99,37925,3068.84,204.5,Médio,Indústria
2020,7,2020-07-01,Norte,TO,Empresarial,1945611.87,81.69,13.66,30259,5660.27,106.3,Alto,Serviços
2020,7,2020-07-01,Nordeste,BA,Imobiliário,7648865.72,29.39,17.22,23783,5765.46,33.9,Médio,Agropecuária
2020,7,2020-07-01,Nordeste,BA,Veículos,9644338.03,74.17,15.32,9520,2932.11,133.7,Baixo,Indústria
2020,7,2020-07-01,Nordeste,PE,Cartão,5263440.21,74.51,15.16,12910,5759.45,197.2,Baixo,Serviços
2020,7,2020-07-01,Nordeste,PE,Veículos,1109007.0,72.07,11.5,45633,4552.06,205.0,Baixo,Indústria
2020,7,2020-07-01,Nordeste,CE,Empresarial,8836739.91,60.26,9.42,22327,1666.31,231.4,Baixo,Serviços
2020,7,2020-07-01,Nordeste,CE,Empresarial,9071527.65,7.71,3.42,45202,4923.88,238.0,Alto,Indústria
2020,7,2020-07-01,Nordeste,MA,Imobiliário,6375977.62,50.24,18.08,28852,5543.4,236.7,Baixo,Agropecuária
2020,7,2020-07-01,Nordeste,PB,Cartão,7696929.04,31.55,9.74,45863,2569.97,166.8,Baixo,Comércio
2020,7,2020-07-01,Centro-Oeste,DF,Crédito pessoal,7988887.68,71.16,2.02,32643,4747.2,83.3,Médio,Agropecuária
2020,7,2020-07-01,Centro-Oeste,GO,Empresarial,7520339.16,26.13,6.67,44108,4876.97,216.3,Médio,Serviços
2020,7,2020-07-01,Centro-Oeste,GO,Crédito pessoal,1252446.89,22.27,14.47,15427,2637.0,168.4,Alto,Indústria
2020,7,2020-07-01,Centro-Oeste,MT,Crédito pessoal,1594437.75,16.55,7.55,12828,5115.16,88.1,Alto,Agropecuária
2020,7,2020-07-01,Centro-Oeste,MS,Cartão,6617027.33,17.94,6.74,23359,5554.95,167.7,Baixo,Comércio
2020,7,2020-07-01,Sudeste,SP,Cartão,6156411.48,89.32,17.09,33463,5532.2,31.7,Médio,Serviços
2020,7,2020-07-01,Sudeste,SP,Veículos,5783414.06,9.18,2.95,33562,4771.64,93.7,Baixo,Indústria
2020,7,2020-07-01,Sudeste,SP,Crédito pessoal,1354926.75,38.64,11.56,2261,3969.76,37.7,Baixo,Agropecuária
2020,7,2020-07-01,Sudeste,RJ,Imobiliário,8733719.58,79.45,1.69,41663,4885.43,149.0,Médio,Agropecuária
2020,7,2020-07-01,Sudeste,RJ,Cartão,9020479.78,58.6,6.79,34566,3195.14,187.0,Médio,Serviços
2020,7,2020-07-01,Sudeste,RJ,Cartão,9716362.89,72.24,11.27,168,4295.25,200.7,Alto,Serviços
2020,7,2020-07-01,Sudeste,RJ,Veículos,4729116.29,8.15,17.95,41152,2616.77,50.3,Médio,Serviços
2020,7,2020-07-01,Sudeste,MG,Cartão,9661996.91,15.0,18.99,39287,3762.03,112.8,Alto,Indústria
2020,7,2020-07-01,Sudeste,MG,Cartão,4843818.68,31.48,12.09,2906,4182.54,204.8,Médio,Serviços
2020,7,2020-07-01,Sudeste,MG,Imobiliário,8460233.24,50.52,2.79,25069,1993.32,214.9,Baixo,Serviços
2020,7,2020-07-01,Sudeste,ES,Cartão,7071412.47,41.95,4.06,30087,3142.98,110.7,Alto,Comércio
2020,7,2020-07-01,Sudeste,ES,Imobiliário,9952526.32,58.65,9.79,19047,1538.1,210.1,Alto,Serviços
2020,7,2020-07-01,Sudeste,ES,Empresarial,4855343.46,9.99,16.0,44836,4155.13,28.6,Baixo,Comércio
2020,7,2020-07-01,Sul,PR,Cartão,8128574.6,69.19,2.12,49210,1973.2,177.2,Baixo,Indústria
2020,7,2020-07-01,Sul,PR,Empresarial,6223641.94,60.76,17.15,32637,3107.74,149.6,Baixo,Indústria
2020,7,2020-07-01,Sul,SC,Cartão,608032.23,77.8,16.12,16963,5548.47,201.9,Baixo,Comércio
2020,7,2020-07-01,Sul,SC,Imobiliário,3504906.85,64.46,19.92,34489,2099.16,10.6,Alto,Serviços
2020,7,2020-07-01,Sul,RS,Empresarial,2322449.31,69.21,1.18,1328,4705.88,226.7,Médio,Serviços
