ano,mes,data,regiao,uf,modalidade_credito,valor_credito,taxa_juros,inadimplencia_percentual,quantidade_clientes,renda_media,prazo_medio_pagamento,risco_credito,setor_economico,periodo,ano_mes,nome_mes,trimestre,credito_medio_por_cliente,risco_credito_normalizado,risco_score,faixa_inadimplencia,faixa_juros,faixa_renda,faixa_prazo_pagamento,operacao_critica,participacao_credito_percentual,ordem_periodo,periodo_rotulo
2020,9,2020-09-01,Nordeste,PB,Veículos,2489703.08,24.44,17.73,24962,1858.12,153.6,Alto,Indústria,2020-09,2020-09,Sep,T3,99.73972758593062,alto,3,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.011092588854965276,202009,Sep/2020
2020,9,2020-09-01,Centro-Oeste,DF,Cartão,7607450.27,21.99,1.36,47639,2325.58,51.9,Médio,Agropecuária,2020-09,2020-09,Sep,T3,159.6895457503306,medio,2,Baixa,Juros baixos,Renda baixa,Curto prazo,Nao,0.033894129286976896,202009,Sep/2020
2020,9,2020-09-01,Centro-Oeste,GO,Empresarial,1596335.26,35.19,5.42,27294,5565.07,204.7,Alto,Serviços,2020-09,2020-09,Sep,T3,58.48667326152268,alto,3,Media,Juros medios,Renda alta,Longo prazo,Sim,0.007112290158657833,202009,Sep/2020
2020,9,2020-09-01,Centro-Oeste,GO,Imobiliário,266203.27,55.43,6.57,42808,5391.09,137.9,Médio,Serviços,2020-09,2020-09,Sep,T3,6.218540226125958,medio,2,Alta,Juros medios,Renda alta,Medio prazo,Sim,0.0011860383873394703,202009,Sep/2020
2020,9,2020-09-01,Centro-Oeste,MT,Empresarial,851779.66,56.54,5.12,9747,5058.31,55.6,Baixo,Serviços,2020-09,2020-09,Sep,T3,87.38890530419617,baixo,1,Media,Juros medios,Renda alta,Curto prazo,Nao,0.0037950073803186654,202009,Sep/2020
2020,9,2020-09-01,Centro-Oeste,MS,Cartão,5320946.02,77.18,4.87,38046,4513.69,211.3,Alto,Comércio,2020-09,2020-09,Sep,T3,139.85559638332543,alto,3,Media,Juros altos,Renda alta,Longo prazo,Sim,0.023706869704046733,202009,Sep/2020
2020,9,2020-09-01,Sudeste,SP,Imobiliário,7180859.5,69.57,7.06,22841,2447.25,37.5,Médio,Indústria,2020-09,2020-09,Sep,T3,314.38463727507553,medio,2,Alta,Juros altos,Renda baixa,Curto prazo,Sim,0.0319935026383835,202009,Sep/2020
2020,9,2020-09-01,Sudeste,SP,Cartão,2710742.41,18.65,6.55,2436,4549.22,106.4,Baixo,Comércio,2020-09,2020-09,Sep,T3,1112.7842405582924,baixo,1,Alta,Juros baixos,Renda alta,Medio prazo,Sim,0.01207740444529141,202009,Sep/2020
2020,9,2020-09-01,Sudeste,SP,Veículos,3318200.22,50.55,8.48,839,1814.97,111.6,Baixo,Comércio,2020-09,2020-09,Sep,T3,3954.94662693683,baixo,1,Alta,Juros medios,Renda baixa,Medio prazo,Sim,0.014783863615943846,202009,Sep/2020
2020,9,2020-09-01,Sudeste,RJ,Cartão,4714952.17,51.73,19.98,26045,4871.72,226.5,Alto,Agropecuária,2020-09,2020-09,Sep,T3,181.03099136110578,alto,3,Critica,Juros medios,Renda alta,Longo prazo,Sim,0.02100693304064047,202009,Sep/2020
2020,9,2020-09-01,Sudeste,RJ,Cartão,5029713.81,77.81,20.0,48665,3593.09,148.2,Médio,Indústria,2020-09,2020-09,Sep,T3,103.35382328161923,medio,2,Critica,Juros altos,Renda media,Medio prazo,Sim,0.022409317721722437,202009,Sep/2020
2020,9,2020-09-01,Sudeste,RJ,Empresarial,742247.16,18.93,10.24,31941,3875.21,145.7,Médio,Comércio,2020-09,2020-09,Sep,T3,23.238068939607402,medio,2,Critica,Juros baixos,Renda media,Medio prazo,Sim,0.0033069977865174305,202009,Sep/2020
2020,9,2020-09-01,Sudeste,RJ,Cartão,790976.94,54.8,1.41,21618,4210.77,190.5,Alto,Indústria,2020-09,2020-09,Sep,T3,36.58881210102692,alto,3,Baixa,Juros medios,Renda media,Longo prazo,Sim,0.0035241077780160585,202009,Sep/2020
2020,9,2020-09-01,Sudeste,MG,Empresarial,9887303.51,80.24,11.64,17301,5725.86,124.9,Baixo,Serviços,2020-09,2020-09,Sep,T3,571.4874001502803,baixo,1,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.04405175605144251,202009,Sep/2020
2020,9,2020-09-01,Sudeste,MG,Imobiliário,6996860.6,48.88,7.4,39180,4855.45,237.8,Médio,Agropecuária,2020-09,2020-09,Sep,T3,178.58245533435425,medio,2,Alta,Juros medios,Renda alta,Longo prazo,Sim,0.03117371647036146,202009,Sep/2020
2020,9,2020-09-01,Sudeste,MG,Veículos,7107065.35,32.21,1.78,18296,2644.75,117.0,Alto,Agropecuária,2020-09,2020-09,Sep,T3,388.4491336904241,alto,3,Baixa,Juros baixos,Renda baixa,Medio prazo,Sim,0.03166472119756541,202009,Sep/2020
2020,9,2020-09-01,Sudeste,ES,Cartão,3110375.86,77.99,3.34,34084,2682.38,32.8,Baixo,Agropecuária,2020-09,2020-09,Sep,T3,91.25618648046003,baixo,1,Media,Juros altos,Renda baixa,Curto prazo,Sim,0.013857925821174242,202009,Sep/2020
2020,9,2020-09-01,Sudeste,ES,Empresarial,1117484.68,63.78,17.76,14420,3857.22,62.5,Alto,Serviços,2020-09,2020-09,Sep,T3,77.49547018030513,alto,3,Critica,Juros altos,Renda media,Curto prazo,Sim,0.004978825871461924,202009,Sep/2020
2020,9,2020-09-01,Sudeste,ES,Veículos,4662679.51,39.64,1.23,39633,3295.23,88.5,Baixo,Agropecuária,2020-09,2020-09,Sep,T3,117.64639340953245,baixo,1,Baixa,Juros medios,Renda media,Medio prazo,Nao,0.020774038150324716,202009,Sep/2020
2020,9,2020-09-01,Sul,PR,Empresarial,8229923.58,33.28,2.45,17014,5671.1,203.1,Alto,Agropecuária,2020-09,2020-09,Sep,T3,483.71479840131656,alto,3,Baixa,Juros baixos,Renda alta,Longo prazo,Sim,0.03666748830978027,202009,Sep/2020
2020,9,2020-09-01,Sul,PR,Crédito pessoal,5581776.73,73.0,3.48,17945,1875.05,143.1,Baixo,Serviços,2020-09,2020-09,Sep,T3,311.04913513513515,baixo,1,Media,Juros altos,Renda baixa,Medio prazo,Sim,0.024868971261465655,202009,Sep/2020
2020,9,2020-09-01,Sul,SC,Veículos,8596789.81,17.26,6.9,26525,3013.4,70.9,Baixo,Indústria,2020-09,2020-09,Sep,T3,324.1014065975495,baixo,1,Alta,Juros baixos,Renda media,Curto prazo,Sim,0.03830201906441191,202009,Sep/2020
2020,9,2020-09-01,Sul,SC,Cartão,9592144.11,29.12,8.72,43651,3173.14,87.2,Baixo,Comércio,2020-09,2020-09,Sep,T3,219.74626262857666,baixo,1,Alta,Juros baixos,Renda media,Medio prazo,Sim,0.04273670692081355,202009,Sep/2020
2020,9,2020-09-01,Sul,RS,Imobiliário,274581.97,74.32,5.31,34941,4692.25,164.1,Baixo,Indústria,2020-09,2020-09,Sep,T3,7.858446237943962,baixo,1,Media,Juros altos,Renda alta,Longo prazo,Sim,0.0012233687320643912,202009,Sep/2020
2020,9,2020-09-01,Sul,RS,Veículos,2961306.87,68.65,15.47,41681,4477.64,34.9,Baixo,Comércio,2020-09,2020-09,Sep,T3,71.04692473789017,baixo,1,Critica,Juros altos,Renda media,Curto prazo,Sim,0.013193765893680025,202009,Sep/2020
2020,10,2020-10-01,Norte,AM,Cartão,5399413.56,83.48,5.12,21623,5684.78,40.2,Médio,Comércio,2020-10,2020-10,Oct,T4,249.70695833140636,medio,2,Media,Juros altos,Renda alta,Curto prazo,Sim,0.024056472902384964,202010,Oct/2020
2020,10,2020-10-01,Norte,PA,Imobiliário,6331302.88,7.37,7.21,886,2510.9,181.3,Baixo,Indústria,2020-10,2020-10,Oct,T4,7145.940045146726,baixo,1,Alta,Juros baixos,Renda baixa,Longo prazo,Sim,0.028208399759901307,202010,Oct/2020
2020,10,2020-10-01,Norte,PA,Empresarial,208461.21,9.69,14.55,16017,3125.45,66.5,Médio,Agropecuária,2020-10,2020-10,Oct,T4,13.01499719048511,medio,2,Critica,Juros baixos,Renda media,Curto prazo,Sim,0.0009287752074992717,202010,Oct/2020
2020,10,2020-10-01,Norte,RO,Empresarial,849805.73,15.89,2.64,29964,5748.15,40.9,Alto,Comércio,2020-10,2020-10,Oct,T4,28.360890735549326,alto,3,Baixa,Juros baixos,Renda alta,Curto prazo,Sim,0.0037862127597495,202010,Oct/2020
2020,10,2020-10-01,Norte,TO,Empresarial,6356764.14,47.11,16.12,4894,5390.16,79.5,Médio,Indústria,2020-10,2020-10,Oct,T4,1298.889280751941,medio,2,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.028321839507467264,202010,Oct/2020
2020,10,2020-10-01,Nordeste,BA,Veículos,1464487.89,8.62,16.52,6871,4316.48,218.2,Alto,Serviços,2020-10,2020-10,Oct,T4,213.1404293407073,alto,3,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.006524859200015776,202010,Oct/2020
2020,10,2020-10-01,Nordeste,BA,Empresarial,2039322.88,32.05,5.18,35116,5666.96,236.7,Alto,Comércio,2020-10,2020-10,Oct,T4,58.07389452101606,alto,3,Media,Juros baixos,Renda alta,Longo prazo,Sim,0.009085971107190697,202010,Oct/2020
2020,10,2020-10-01,Nordeste,PE,Cartão,2361817.19,65.37,19.58,15716,4908.31,53.1,Médio,Comércio,2020-10,2020-10,Oct,T4,150.2810632476457,medio,2,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.010522807819822197,202010,Oct/2020
2020,10,2020-10-01,Nordeste,PE,Cartão,5123421.82,14.17,3.87,24605,5868.72,98.9,Alto,Serviços,2020-10,2020-10,Oct,T4,208.22685714285714,alto,3,Media,Juros baixos,Renda alta,Medio prazo,Sim,0.02282682310045498,202010,Oct/2020
2020,10,2020-10-01,Nordeste,CE,Crédito pessoal,6078382.7,16.8,11.84,41079,1558.88,132.0,Alto,Indústria,2020-10,2020-10,Oct,T4,147.9681272669734,alto,3,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.027081542669029332,202010,Oct/2020
2020,10,2020-10-01,Nordeste,CE,Empresarial,9877419.17,13.83,13.05,12596,5884.72,67.1,Baixo,Serviços,2020-10,2020-10,Oct,T4,784.1710995554145,baixo,1,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.044007717498972754,202010,Oct/2020
2020,10,2020-10-01,Nordeste,MA,Veículos,7609159.13,9.5,16.91,3716,5021.65,75.3,Baixo,Agropecuária,2020-10,2020-10,Oct,T4,2047.6746851453174,baixo,1,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.03390174291831429,202010,Oct/2020
2020,10,2020-10-01,Nordeste,PB,Empresarial,2487871.25,28.46,9.76,18698,2254.35,100.5,Baixo,Indústria,2020-10,2020-10,Oct,T4,133.05547384747032,baixo,1,Alta,Juros baixos,Renda baixa,Medio prazo,Sim,0.011084427344781423,202010,Oct/2020
2020,10,2020-10-01,Centro-Oeste,DF,Crédito pessoal,3241997.16,31.61,8.64,28637,2845.02,159.5,Alto,Agropecuária,2020-10,2020-10,Oct,T4,113.21008345846283,alto,3,Alta,Juros baixos,Renda baixa,Medio prazo,Sim,0.014444349550648055,202010,Oct/2020
2020,10,2020-10-01,Centro-Oeste,GO,Crédito pessoal,489808.43,46.4,17.55,9921,5846.0,18.1,Médio,Serviços,2020-10,2020-10,Oct,T4,49.37087289587743,medio,2,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.002182285741352756,202010,Oct/2020
2020,10,2020-10-01,Centro-Oeste,GO,Imobiliário,5310401.21,61.88,8.83,13667,3871.03,13.0,Alto,Comércio,2020-10,2020-10,Oct,T4,388.55646520816566,alto,3,Alta,Juros medios,Renda media,Curto prazo,Sim,0.023659888502624224,202010,Oct/2020
2020,10,2020-10-01,Centro-Oeste,MT,Crédito pessoal,8919579.41,8.49,3.69,44364,4425.28,46.3,Médio,Agropecuária,2020-10,2020-10,Oct,T4,201.0544452709404,medio,2,Media,Juros baixos,Renda media,Curto prazo,Nao,0.03974017140804748,202010,Oct/2020
2020,10,2020-10-01,Centro-Oeste,MS,Veículos,5057895.51,17.7,9.4,43735,4394.55,142.6,Baixo,Serviços,2020-10,2020-10,Oct,T4,115.6486912084143,baixo,1,Alta,Juros baixos,Renda media,Medio prazo,Sim,0.022534878080242772,202010,Oct/2020
2020,10,2020-10-01,Sudeste,SP,Imobiliário,2337417.82,59.8,18.95,42175,2540.01,219.6,Alto,Indústria,2020-10,2020-10,Oct,T4,55.4218807350326,alto,3,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.010414099202355177,202010,Oct/2020
2020,10,2020-10-01,Sudeste,SP,Empresarial,5351063.66,19.95,3.04,12272,5418.44,165.6,Alto,Serviços,2020-10,2020-10,Oct,T4,436.0384338331161,alto,3,Media,Juros baixos,Renda alta,Longo prazo,Sim,0.023841055423012812,202010,Oct/2020
2020,10,2020-10-01,Sudeste,SP,Cartão,3430027.48,22.36,6.94,45232,1554.01,69.7,Alto,Indústria,2020-10,2020-10,Oct,T4,75.83187743190662,alto,3,Alta,Juros baixos,Renda baixa,Curto prazo,Sim,0.015282097251882997,202010,Oct/2020
2020,10,2020-10-01,Sudeste,RJ,Cartão,2523914.81,57.1,2.1,40885,5732.23,153.7,Alto,Indústria,2020-10,2020-10,Oct,T4,61.7320486731075,alto,3,Baixa,Juros medios,Renda alta,Medio prazo,Sim,0.011245015326200184,202010,Oct/2020
2020,10,2020-10-01,Sudeste,RJ,Crédito pessoal,2359440.12,55.43,9.87,2771,1594.06,72.9,Alto,Serviços,2020-10,2020-10,Oct,T4,851.4760447491881,alto,3,Alta,Juros medios,Renda baixa,Curto prazo,Sim,0.010512217054842515,202010,Oct/2020
2020,10,2020-10-01,Sudeste,RJ,Empresarial,2321793.16,10.48,1.66,11870,3451.12,52.8,Médio,Indústria,2020-10,2020-10,Oct,T4,195.60178264532436,medio,2,Baixa,Juros baixos,Renda media,Curto prazo,Nao,0.010344485307119679,202010,Oct/2020
2020,10,2020-10-01,Sudeste,RJ,Cartão,6566790.31,54.35,10.67,35702,2878.56,94.3,Baixo,Indústria,2020-10,2020-10,Oct,T4,183.93340177020895,baixo,1,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.029257587216223378,202010,Oct/2020
2020,10,2020-10-01,Sudeste,MG,Empresarial,9663478.52,80.86,15.85,38176,4573.34,92.3,Médio,Agropecuária,2020-10,2020-10,Oct,T4,253.12967623637886,medio,2,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.04305452926987114,202010,Oct/2020
2020,10,2020-10-01,Sudeste,MG,Imobiliário,2259034.18,15.5,18.38,44555,1522.26,189.0,Baixo,Serviços,2020-10,2020-10,Oct,T4,50.702147458197736,baixo,1,Critica,Juros baixos,Renda baixa,Longo prazo,Sim,0.010064869810922843,202010,Oct/2020
2020,10,2020-10-01,Sudeste,MG,Empresarial,5070897.65,80.02,9.23,48736,3151.25,181.1,Alto,Agropecuária,2020-10,2020-10,Oct,T4,104.04829386900855,alto,3,Alta,Juros altos,Renda media,Longo prazo,Sim,0.02259280763594493,202010,Oct/2020
2020,10,2020-10-01,Sudeste,ES,Crédito pessoal,1976272.06,28.21,6.88,27942,4549.78,209.6,Médio,Comércio,2020-10,2020-10,Oct,T4,70.72765227972228,medio,2,Alta,Juros baixos,Renda alta,Longo prazo,Sim,0.008805055351072332,202010,Oct/2020
2020,10,2020-10-01,Sudeste,ES,Empresarial,2480839.2,84.93,16.33,21112,4552.36,169.0,Médio,Agropecuária,2020-10,2020-10,Oct,T4,117.50848806366048,medio,2,Critica,Juros altos,Renda alta,Longo prazo,Sim,0.011053096845942358,202010,Oct/2020
2020,10,2020-10-01,Sudeste,ES,Crédito pessoal,9848925.79,53.18,11.48,14446,1656.92,194.2,Alto,Comércio,2020-10,2020-10,Oct,T4,681.7752865845216,alto,3,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.043880768485667805,202010,Oct/2020
2020,10,2020-10-01,Sul,PR,Empresarial,4599139.99,25.69,14.86,34779,4074.51,175.1,Médio,Comércio,2020-10,2020-10,Oct,T4,132.23899450818024,medio,2,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.020490945046948778,202010,Oct/2020
2020,10,2020-10-01,Sul,PR,Empresarial,2462844.62,41.29,10.64,28568,5771.33,72.8,Alto,Indústria,2020-10,2020-10,Oct,T4,86.20990688882667,alto,3,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.010972924041738823,202010,Oct/2020
2020,10,2020-10-01,Sul,SC,Crédito pessoal,8270687.22,26.26,16.05,40698,4811.06,235.6,Baixo,Agropecuária,2020-10,2020-10,Oct,T4,203.22097449506117,baixo,1,Critica,Juros baixos,Renda alta,Longo prazo,Sim,0.03684910607070291,202010,Oct/2020
2020,10,2020-10-01,Sul,SC,Veículos,6249578.25,86.04,18.39,17829,4946.23,93.7,Médio,Agropecuária,2020-10,2020-10,Oct,T4,350.528815413091,medio,2,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.02784428496758071,202010,Oct/2020
2020,10,2020-10-01,Sul,RS,Cartão,8362689.83,70.29,15.67,40076,1720.0,10.4,Médio,Serviços,2020-10,2020-10,Oct,T4,208.67077128455935,medio,2,Critica,Juros altos,Renda baixa,Curto prazo,Sim,0.03725901323373446,202010,Oct/2020
2020,10,2020-10-01,Sul,RS,Cartão,2711771.4,9.22,19.89,20758,5982.18,78.6,Alto,Agropecuária,2020-10,2020-10,Oct,T4,130.63741208208882,alto,3,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.012081988993182908,202010,Oct/2020
2020,11,2020-11-01,Norte,AM,Cartão,4700876.82,22.83,4.11,36623,2613.53,200.6,Alto,Indústria,2020-11,2020-11,Nov,T4,128.35859487207495,alto,3,Media,Juros baixos,Renda baixa,Longo prazo,Sim,0.02094422191986709,202011,Nov/2020
2020,11,2020-11-01,Norte,PA,Cartão,3561405.9,36.23,4.89,11924,5054.29,77.0,Médio,Comércio,2020-11,2020-11,Nov,T4,298.67543609527,medio,2,Media,Juros medios,Renda alta,Curto prazo,Nao,0.0158674388571458,202011,Nov/2020
2020,11,2020-11-01,Norte,PA,Crédito pessoal,8032868.53,62.04,10.34,14407,3626.95,234.4,Médio,Agropecuária,2020-11,2020-11,Nov,T4,557.5670528215451,medio,2,Critica,Juros medios,Renda media,Longo prazo,Sim,0.035789531950645014,202011,Nov/2020
2020,11,2020-11-01,Norte,RO,Imobiliário,7135379.06,79.18,9.66,16156,2909.24,27.1,Baixo,Comércio,2020-11,2020-11,Nov,T4,441.6550544689279,baixo,1,Alta,Juros altos,Renda baixa,Curto prazo,Sim,0.03179086971162385,202011,Nov/2020
2020,11,2020-11-01,Norte,TO,Imobiliário,1383187.71,89.84,17.11,35153,5316.49,189.3,Médio,Agropecuária,2020-11,2020-11,Nov,T4,39.34764344437175,medio,2,Critica,Juros altos,Renda alta,Longo prazo,Sim,0.006162635496386557,202011,Nov/2020
2020,11,2020-11-01,Nordeste,BA,Imobiliário,6102668.02,47.04,19.75,3130,5618.35,17.5,Médio,Agropecuária,2020-11,2020-11,Nov,T4,1949.7341916932905,medio,2,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.027189743149695182,202011,Nov/2020
2020,11,2020-11-01,Nordeste,BA,Empresarial,4656434.61,80.61,3.37,842,3451.43,173.8,Médio,Agropecuária,2020-11,2020-11,Nov,T4,5530.207375296913,medio,2,Media,Juros altos,Renda media,Longo prazo,Sim,0.020746214708767835,202011,Nov/2020
2020,11,2020-11-01,Nordeste,PE,Veículos,8952331.02,6.38,2.04,3225,3504.93,78.0,Médio,Indústria,2020-11,2020-11,Nov,T4,2775.9165953488373,medio,2,Baixa,Juros baixos,Renda media,Curto prazo,Nao,0.03988609248071939,202011,Nov/2020
2020,11,2020-11-01,Nordeste,PE,Empresarial,8880739.01,86.64,1.86,18188,2364.99,55.4,Médio,Agropecuária,2020-11,2020-11,Nov,T4,488.27463217506045,medio,2,Baixa,Juros altos,Renda baixa,Curto prazo,Sim,0.039567122424165276,202011,Nov/2020
2020,11,2020-11-01,Nordeste,CE,Crédito pessoal,9963621.53,70.17,17.67,45311,4711.47,100.4,Alto,Indústria,2020-11,2020-11,Nov,T4,219.89409922535364,alto,3,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.044391782307940934,202011,Nov/2020
2020,11,2020-11-01,Nordeste,CE,Empresarial,4488050.61,85.66,7.14,12137,1619.57,70.4,Alto,Serviços,2020-11,2020-11,Nov,T4,369.7825335750186,alto,3,Alta,Juros altos,Renda baixa,Curto prazo,Sim,0.01999599895141155,202011,Nov/2020
2020,11,2020-11-01,Nordeste,MA,Empresarial,5717609.55,61.68,7.78,36660,4341.46,153.4,Baixo,Serviços,2020-11,2020-11,Nov,T4,155.9631628477905,baixo,1,Alta,Juros medios,Renda media,Medio prazo,Sim,0.025474158939214963,202011,Nov/2020
2020,11,2020-11-01,Nordeste,PB,Veículos,9891344.35,37.19,11.94,4444,1747.07,165.7,Baixo,Comércio,2020-11,2020-11,Nov,T4,2225.7750562556253,baixo,1,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.04406975955439383,202011,Nov/2020
2020,11,2020-11-01,Centro-Oeste,DF,Imobiliário,9382978.17,15.13,9.31,208,3589.25,238.9,Médio,Agropecuária,2020-11,2020-11,Nov,T4,45110.47197115385,medio,2,Alta,Juros baixos,Renda media,Longo prazo,Sim,0.04180479186896635,202011,Nov/2020
2020,11,2020-11-01,Centro-Oeste,GO,Empresarial,9214130.41,46.04,10.18,9006,1657.92,144.0,Alto,Agropecuária,2020-11,2020-11,Nov,T4,1023.1101943149012,alto,3,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.04105250988168543,202011,Nov/2020
2020,11,2020-11-01,Centro-Oeste,GO,Imobiliário,5094256.95,14.57,10.5,11549,5682.38,33.1,Médio,Comércio,2020-11,2020-11,Nov,T4,441.0993982162958,medio,2,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.022696882339840862,202011,Nov/2020
2020,11,2020-11-01,Centro-Oeste,MT,Cartão,4513645.68,11.31,10.76,40503,1846.89,36.8,Baixo,Agropecuária,2020-11,2020-11,Nov,T4,111.43978668246795,baixo,1,Critica,Juros baixos,Renda baixa,Curto prazo,Sim,0.02011003487421085,202011,Nov/2020
2020,11,2020-11-01,Centro-Oeste,MS,Imobiliário,6486612.92,31.15,14.97,4312,3995.11,83.1,Alto,Comércio,2020-11,2020-11,Nov,T4,1504.3165398886827,alto,3,Critica,Juros baixos,Renda media,Curto prazo,Sim,0.02890036597571537,202011,Nov/2020
2020,11,2020-11-01,Sudeste,SP,Cartão,7615135.81,72.3,8.6,45705,2482.14,71.5,Médio,Comércio,2020-11,2020-11,Nov,T4,166.61493950333661,medio,2,Alta,Juros altos,Renda baixa,Curto prazo,Sim,0.033928371336172734,202011,Nov/2020
2020,11,2020-11-01,Sudeste,SP,Cartão,7872967.49,61.03,8.72,46967,3198.51,238.3,Baixo,Serviços,2020-11,2020-11,Nov,T4,167.6276426001235,baixo,1,Alta,Juros medios,Renda media,Longo prazo,Sim,0.03507711105658348,202011,Nov/2020
2020,11,2020-11-01,Sudeste,SP,Empresarial,6025400.64,36.49,3.69,45700,4411.89,117.1,Alto,Serviços,2020-11,2020-11,Nov,T4,131.84684113785556,alto,3,Media,Juros medios,Renda media,Medio prazo,Sim,0.026845487127711887,202011,Nov/2020
2020,11,2020-11-01,Sudeste,RJ,Veículos,695298.2,30.47,10.75,31721,3733.09,115.1,Médio,Agropecuária,2020-11,2020-11,Nov,T4,21.919176570726016,medio,2,Critica,Juros baixos,Renda media,Medio prazo,Sim,0.0030978220359503335,202011,Nov/2020
2020,11,2020-11-01,Sudeste,RJ,Crédito pessoal,9512107.0,23.26,10.91,7593,1990.0,154.0,Baixo,Agropecuária,2020-11,2020-11,Nov,T4,1252.7468721190571,baixo,1,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.04238011068188789,202011,Nov/2020
2020,11,2020-11-01,Sudeste,RJ,Imobiliário,6483110.87,62.63,4.92,47016,3772.43,182.4,Baixo,Agropecuária,2020-11,2020-11,Nov,T4,137.8915873319721,baixo,1,Media,Juros altos,Renda media,Longo prazo,Sim,0.028884762990318603,202011,Nov/2020
2020,11,2020-11-01,Sudeste,RJ,Imobiliário,6080652.9,74.49,15.63,10646,3934.35,128.5,Baixo,Comércio,2020-11,2020-11,Nov,T4,571.167847078715,baixo,1,Critica,Juros altos,Renda media,Medio prazo,Sim,0.027091657286881086,202011,Nov/2020
2020,11,2020-11-01,Sudeste,MG,Veículos,9134530.66,31.39,3.15,49467,5912.19,62.8,Alto,Indústria,2020-11,2020-11,Nov,T4,184.65907898194757,alto,3,Media,Juros baixos,Renda alta,Curto prazo,Sim,0.04069786225048756,202011,Nov/2020
2020,11,2020-11-01,Sudeste,MG,Imobiliário,9305857.51,7.99,8.75,33023,5804.0,17.6,Baixo,Indústria,2020-11,2020-11,Nov,T4,281.79927656481846,baixo,1,Alta,Juros baixos,Renda alta,Curto prazo,Sim,0.041461189541252816,202011,Nov/2020
2020,11,2020-11-01,Sudeste,MG,Cartão,7522632.58,52.45,4.95,1186,2361.65,91.2,Médio,Indústria,2020-11,2020-11,Nov,T4,6342.860522765599,medio,2,Media,Juros medios,Renda baixa,Medio prazo,Nao,0.033516233717679575,202011,Nov/2020
2020,11,2020-11-01,Sudeste,ES,Crédito pessoal,9044558.62,35.69,1.23,23649,4798.16,184.3,Alto,Agropecuária,2020-11,2020-11,Nov,T4,382.44993953232694,alto,3,Baixa,Juros medios,Renda alta,Longo prazo,Sim,0.040297002061102045,202011,Nov/2020
2020,11,2020-11-01,Sudeste,ES,Crédito pessoal,2439798.91,48.13,14.47,43107,3026.55,109.7,Médio,Indústria,2020-11,2020-11,Nov,T4,56.59867098151113,medio,2,Critica,Juros medios,Renda media,Medio prazo,Sim,0.010870246502415231,202011,Nov/2020
2020,11,2020-11-01,Sudeste,ES,Cartão,5045044.79,85.55,13.55,16046,4586.86,89.6,Médio,Agropecuária,2020-11,2020-11,Nov,T4,314.41136669574973,medio,2,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.02247762315912572,202011,Nov/2020
2020,11,2020-11-01,Sul,PR,Cartão,264397.04,13.71,19.1,45326,4348.2,185.8,Baixo,Comércio,2020-11,2020-11,Nov,T4,5.833231257997617,baixo,1,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.0011779909350434702,202011,Nov/2020
2020,11,2020-11-01,Sul,PR,Cartão,248777.29,27.37,7.59,2250,3023.29,182.5,Baixo,Agropecuária,2020-11,2020-11,Nov,T4,110.56768444444445,baixo,1,Alta,Juros baixos,Renda media,Longo prazo,Sim,0.0011083989157544298,202011,Nov/2020
2020,11,2020-11-01,Sul,SC,Imobiliário,8873627.53,53.8,18.97,43287,5567.9,16.4,Baixo,Serviços,2020-11,2020-11,Nov,T4,204.99520710605955,baixo,1,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.039535438033996825,202011,Nov/2020
2020,11,2020-11-01,Sul,SC,Imobiliário,4028705.77,45.4,10.57,18986,4281.79,39.3,Alto,Indústria,2020-11,2020-11,Nov,T4,212.19349889392183,alto,3,Critica,Juros medios,Renda media,Curto prazo,Sim,0.01794944026989608,202011,Nov/2020
2020,11,2020-11-01,Sul,RS,Cartão,2393748.13,88.43,13.06,30762,3101.45,118.2,Alto,Comércio,2020-11,2020-11,Nov,T4,77.8151007736818,alto,3,Critica,Juros altos,Renda media,Medio prazo,Sim,0.010665072490665018,202011,Nov/2020
